x, y, ksi, T
#iter= 1
1.7 0.7 -0.0755899 0.195518 
1.75 0.7 -0.0393684 0.179975 
1.8 0.7 -0.00156308 0.174339 
1.85 0.7 0.0363059 0.179125 
1.9 0.7 0.0727145 0.193896 
1.95 0.7 0.106228 0.217363 
2 0.7 0.135579 0.247671 
2.05 0.7 0.159723 0.282739 
2.1 0.7 0.177866 0.320571 
2.15 0.7 0.189465 0.359434 
2.2 0.7 0.194222 0.397922 
2.25 0.7 0.192069 0.434923 
2.3 0.7 0.183146 0.469542 
2.35 0.7 0.167797 0.50102 
2.4 0.7 0.146564 0.528668 
2.45 0.7 0.120174 0.551837 
2.5 0.7 0.089536 0.569927 
2.55 0.7 0.0557151 0.582415 
2.6 0.7 0.0199053 0.588908 
2.65 0.7 -0.0166171 0.58919 
2.7 0.7 -0.0525448 0.583253 
2.75 0.7 -0.0865961 0.571293 
2.8 0.7 -0.117568 0.553691 
2.85 0.7 -0.144382 0.530957 
2.9 0.7 -0.166115 0.503688 
2.95 0.7 -0.18202 0.472529 
3 0.7 -0.191542 0.438165 
3.05 0.7 -0.194317 0.401345 
3.1 0.7 -0.190184 0.36295 
3.15 0.7 -0.179196 0.324068 
3.2 0.7 -0.161626 0.286076 
3.25 0.7 -0.137996 0.250678 
3.3 0.7 -0.109076 0.219853 
3.35 0.7 -0.0758885 0.195684 
3.4 0.7 -0.0396831 0.180062 
3.45 0.7 -0.00188197 0.17434 
3.5 0.7 0.0359952 0.17904 
3.55 0.7 0.0724242 0.193733 
3.6 0.7 0.105969 0.217137 
3.65 0.7 0.135361 0.247397 
3.7 0.7 0.159554 0.282436 
3.75 0.7 0.17775 0.320253 
3.8 0.7 0.189407 0.359115 
3.85 0.7 0.194224 0.397612 
3.9 0.7 0.192129 0.43463 
3.95 0.7 0.183262 0.469273 
4 0.7 0.167966 0.50078 
4.05 0.7 0.14678 0.528462 
4.1 0.7 0.12043 0.55167 
4.15 0.7 0.0898242 0.5698 
4.2 0.7 0.0560272 0.582329 
4.25 0.7 0.0202329 0.588861 
4.3 0.7 -0.0162807 0.589176 
4.35 0.7 -0.052204 0.58326 
4.4 0.7 -0.0862516 0.571307 
4.45 0.7 -0.117216 0.553693 
4.5 0.7 -0.14401 0.530925 
4.55 0.7 -0.165706 0.503598 
4.6 0.7 -0.181548 0.472357 
4.65 0.7 -0.190974 0.437889 
4.7 0.7 -0.193616 0.400951 
4.75 0.7 -0.189308 0.362437 
4.8 0.7 -0.178104 0.323452 
4.85 0.7 -0.160287 0.2854 
4.9 0.7 -0.136394 0.250013 
4.95 0.7 -0.107223 0.2193 
5 0.7 -0.0738405 0.195357 
0 0.75 -0.0865558 0.190972 
0.05 0.75 -0.0597841 0.169131 
0.1 0.75 -0.0306194 0.155117 
0.15 0.75 -0.000196445 0.150142 
0.2 0.75 0.0302616 0.154658 
0.25 0.75 0.0595224 0.168246 
0.3 0.75 0.0864238 0.189712 
0.35 0.75 0.109942 0.217344 
0.4 0.75 0.129235 0.249231 
0.45 0.75 0.143671 0.283538 
0.5 0.75 0.152823 0.318672 
0.55 0.75 0.156466 0.353338 
0.6 0.75 0.154556 0.386515 
0.65 0.75 0.147221 0.417391 
0.7 0.75 0.13475 0.445295 
0.75 0.75 0.117585 0.469642 
0.8 0.75 0.0963158 0.48991 
0.85 0.75 0.0716714 0.505635 
0.9 0.75 0.044504 0.51643 
0.95 0.75 0.0157633 0.522009 
1 0.75 -0.0135365 0.522219 
1.05 0.75 -0.042358 0.517053 
1.1 0.75 -0.0696836 0.506653 
1.15 0.75 -0.0945563 0.491294 
1.2 0.75 -0.116114 0.471354 
1.25 0.75 -0.133617 0.447292 
1.3 0.75 -0.146461 0.419624 
1.35 0.75 -0.154189 0.388928 
1.4 0.75 -0.156499 0.355866 
1.45 0.75 -0.153247 0.321238 
1.5 0.75 -0.144457 0.286049 
1.55 0.75 -0.130339 0.251576 
1.6 0.75 -0.111299 0.219398 
1.65 0.75 -0.0879541 0.191347 
1.7 0.75 -0.0611311 0.169349 
1.75 0.75 -0.0318466 0.155152 
1.8 0.75 -0.00126443 0.150002 
1.85 0.75 0.02937 0.154376 
1.9 0.75 0.0588077 0.167868 
1.95 0.75 0.0858755 0.189287 
2 0.75 0.109543 0.216914 
2.05 0.75 0.128966 0.248826 
2.1 0.75 0.14351 0.283177 
2.15 0.75 0.152753 0.318362 
2.2 0.75 0.156468 0.35308 
2.25 0.75 0.154617 0.386308 
2.3 0.75 0.147328 0.41723 
2.35 0.75 0.134894 0.445176 
2.4 0.75 0.117756 0.469562 
2.45 0.75 0.0965065 0.489867 
2.5 0.75 0.071875 0.505628 
2.55 0.75 0.0447136 0.516458 
2.6 0.75 0.0159727 0.522072 
2.65 0.75 -0.0133339 0.522316 
2.7 0.75 -0.0421684 0.517184 
2.75 0.75 -0.0695128 0.506816 
2.8 0.75 -0.0944099 0.491486 
2.85 0.75 -0.115997 0.471574 
2.9 0.75 -0.133533 0.447536 
2.95 0.75 -0.146414 0.41989 
3 0.75 -0.154182 0.389211 
3.05 0.75 -0.156533 0.356161 
3.1 0.75 -0.153322 0.321539 
3.15 0.75 -0.144573 0.286347 
3.2 0.75 -0.130494 0.25186 
3.25 0.75 -0.111489 0.219653 
3.3 0.75 -0.0881734 0.191559 
3.35 0.75 -0.0613724 0.169501 
3.4 0.75 -0.0321012 0.155232 
3.45 0.75 -0.0015225 0.150003 
3.5 0.75 0.0291186 0.154299 
3.55 0.75 0.0585729 0.16772 
3.6 0.75 0.0856664 0.189081 
3.65 0.75 0.109367 0.216665 
3.7 0.75 0.128829 0.248551 
3.75 0.75 0.143418 0.282889 
3.8 0.75 0.152706 0.318074 
3.85 0.75 0.156469 0.352802 
3.9 0.75 0.154664 0.386046 
3.95 0.75 0.14742 0.41699 
4 0.75 0.135027 0.444962 
4.05 0.75 0.117925 0.469379 
4.1 0.75 0.0967067 0.489716 
4.15 0.75 0.0720994 0.505511 
4.2 0.75 0.0449555 0.516372 
4.25 0.75 0.0162254 0.522014 
4.3 0.75 -0.0130756 0.522279 
4.35 0.75 -0.0419077 0.517157 
4.4 0.75 -0.0692497 0.506785 
4.45 0.75 -0.0941398 0.491434 
4.5 0.75 -0.11571 0.471481 
4.55 0.75 -0.133214 0.44738 
4.6 0.75 -0.14604 0.419649 
4.65 0.75 -0.153726 0.388867 
4.7 0.75 -0.155963 0.355703 
4.75 0.75 -0.152603 0.320968 
4.8 0.75 -0.143675 0.285682 
4.85 0.75 -0.129392 0.251144 
4.9 0.75 -0.110176 0.218955 
4.95 0.75 -0.0866639 0.190972 
5 0.75 -0.0597092 0.169131 
0 0.8 -0.0640859 0.158771 
0.05 0.8 -0.0442704 0.140141 
0.1 0.8 -0.0226681 0.128193 
0.15 0.8 -0.000133271 0.123961 
0.2 0.8 0.0224191 0.127826 
0.25 0.8 0.0440687 0.139429 
0.3 0.8 0.0639495 0.157746 
0.35 0.8 0.081301 0.181313 
0.4 0.8 0.0955041 0.208494 
0.45 0.8 0.106097 0.237713 
0.5 0.8 0.112774 0.267599 
0.55 0.8 0.11538 0.297033 
0.6 0.8 0.113895 0.325134 
0.65 0.8 0.108423 0.351204 
0.7 0.8 0.099184 0.374678 
0.75 0.8 0.0865081 0.395078 
0.8 0.8 0.0708322 0.411991 
0.85 0.8 0.0526923 0.425065 
0.9 0.8 0.0327121 0.434012 
0.95 0.8 0.0115851 0.438628 
1 0.8 -0.00994929 0.438801 
1.05 0.8 -0.0311353 0.434528 
1.1 0.8 -0.0512309 0.425909 
1.15 0.8 -0.0695377 0.413142 
1.2 0.8 -0.0854247 0.396507 
1.25 0.8 -0.0983475 0.376351 
1.3 0.8 -0.10786 0.353081 
1.35 0.8 -0.113621 0.327168 
1.4 0.8 -0.115399 0.299169 
1.45 0.8 -0.113079 0.26977 
1.5 0.8 -0.106668 0.239839 
1.55 0.8 -0.0963083 0.21048 
1.6 0.8 -0.082291 0.183053 
1.65 0.8 -0.0650655 0.159133 
1.7 0.8 -0.0452415 0.140369 
1.75 0.8 -0.0235751 0.128257 
1.8 0.8 -0.000936074 0.123864 
1.85 0.8 0.0217421 0.127596 
1.9 0.8 0.0435233 0.139106 
1.95 0.8 0.0635304 0.157377 
2 0.8 0.0809965 0.180936 
2.05 0.8 0.095299 0.208138 
2.1 0.8 0.105975 0.237396 
2.15 0.8 0.112721 0.267327 
2.2 0.8 0.115383 0.296809 
2.25 0.8 0.113942 0.324955 
2.3 0.8 0.108504 0.351068 
2.35 0.8 0.0992915 0.37458 
2.4 0.8 0.0866355 0.395014 
2.45 0.8 0.0709739 0.41196 
2.5 0.8 0.0528431 0.425065 
2.55 0.8 0.0328671 0.434043 
2.6 0.8 0.0117396 0.438687 
2.65 0.8 -0.00979996 0.438889 
2.7 0.8 -0.0309956 0.434643 
2.75 0.8 -0.0511051 0.426051 
2.8 0.8 -0.0694297 0.413309 
2.85 0.8 -0.0853381 0.396697 
2.9 0.8 -0.0982854 0.376561 
2.95 0.8 -0.107825 0.353309 
3 0.8 -0.113615 0.327411 
3.05 0.8 -0.115423 0.299422 
3.1 0.8 -0.113134 0.270028 
3.15 0.8 -0.106753 0.240095 
3.2 0.8 -0.0964223 0.210723 
3.25 0.8 -0.082431 0.183272 
3.3 0.8 -0.0652274 0.159314 
3.35 0.8 -0.0454199 0.1405 
3.4 0.8 -0.0237635 0.128327 
3.45 0.8 -0.00112714 0.123866 
3.5 0.8 0.021556 0.127531 
3.55 0.8 0.0433496 0.138981 
3.6 0.8 0.0633758 0.157201 
3.65 0.8 0.0808667 0.180725 
3.7 0.8 0.0951984 0.207904 
3.75 0.8 0.105907 0.237151 
3.8 0.8 0.112687 0.267083 
3.85 0.8 0.115383 0.296573 
3.9 0.8 0.113976 0.324734 
3.95 0.8 0.108571 0.350865 
4 0.8 0.0993873 0.374399 
4.05 0.8 0.0867573 0.394859 
4.1 0.8 0.0711173 0.411831 
4.15 0.8 0.0530032 0.424961 
4.2 0.8 0.0330387 0.433962 
4.25 0.8 0.0119179 0.438626 
4.3 0.8 -0.00961881 0.438841 
4.35 0.8 -0.0308138 0.434598 
4.4 0.8 -0.0509225 0.425996 
4.45 0.8 -0.0692424 0.41323 
4.5 0.8 -0.0851386 0.396575 
4.55 0.8 -0.0980613 0.37638 
4.6 0.8 -0.107559 0.35305 
4.65 0.8 -0.113286 0.327059 
4.7 0.8 -0.115007 0.29897 
4.75 0.8 -0.112605 0.269478 
4.8 0.8 -0.10609 0.239467 
4.85 0.8 -0.0956117 0.210058 
4.9 0.8 -0.081473 0.18263 
4.95 0.8 -0.0641393 0.158771 
5 0.8 -0.0442332 0.140141 
0 0.85 -0.0415267 0.122885 
0.05 0.85 -0.0286821 0.10838 
0.1 0.85 -0.0146823 0.099091 
0.15 0.85 -8.80095e-05 0.0958073 
0.2 0.85 0.0145075 0.0988192 
0.25 0.85 0.0285066 0.107847 
0.3 0.85 0.0413466 0.122102 
0.35 0.85 0.0525348 0.140451 
0.4 0.85 0.0616729 0.161624 
0.45 0.85 0.0684672 0.184391 
0.5 0.85 0.0727277 0.207676 
0.55 0.85 0.0743609 0.230597 
0.6 0.85 0.0733607 0.252456 
0.65 0.85 0.0697994 0.272703 
0.7 0.85 0.0638225 0.290897 
0.75 0.85 0.0556449 0.306671 
0.8 0.85 0.045548 0.319719 
0.85 0.85 0.0338757 0.329782 
0.9 0.85 0.0210273 0.336656 
0.95 0.85 0.00744626 0.340198 
1 0.85 -0.00639513 0.340331 
1.05 0.85 -0.020014 0.337052 
1.1 0.85 -0.0329363 0.33043 
1.15 0.85 -0.0447155 0.320605 
1.2 0.85 -0.0549477 0.307774 
1.25 0.85 -0.0632836 0.29219 
1.3 0.85 -0.0694357 0.274157 
1.35 0.85 -0.0731824 0.254033 
1.4 0.85 -0.0743713 0.232254 
1.45 0.85 -0.0729221 0.209361 
1.5 0.85 -0.068833 0.186041 
1.55 0.85 -0.0621886 0.163165 
1.6 0.85 -0.0531699 0.141801 
1.65 0.85 -0.0420627 0.123179 
1.7 0.85 -0.0292594 0.10858 
1.75 0.85 -0.015251 0.099162 
1.8 0.85 -0.000605633 0.0957465 
1.85 0.85 0.0140654 0.0986476 
1.9 0.85 0.0281489 0.107598 
1.95 0.85 0.0410718 0.121813 
2 0.85 0.0523359 0.140153 
2.05 0.85 0.06154 0.161341 
2.1 0.85 0.0683895 0.184138 
2.15 0.85 0.072695 0.20746 
2.2 0.85 0.0743644 0.230419 
2.25 0.85 0.0733925 0.252315 
2.3 0.85 0.0698533 0.272597 
2.35 0.85 0.0638932 0.290821 
2.4 0.85 0.0557281 0.306624 
2.45 0.85 0.04564 0.319698 
2.5 0.85 0.0339733 0.329785 
2.55 0.85 0.0211274 0.336683 
2.6 0.85 0.00754583 0.340247 
2.65 0.85 -0.00629898 0.340402 
2.7 0.85 -0.0199241 0.337144 
2.75 0.85 -0.0328553 0.330543 
2.8 0.85 -0.0446459 0.320736 
2.85 0.85 -0.0548918 0.307923 
2.9 0.85 -0.0632434 0.292356 
2.95 0.85 -0.0694127 0.274336 
3 0.85 -0.0731781 0.254224 
3.05 0.85 -0.0743863 0.232453 
3.1 0.85 -0.072957 0.209564 
3.15 0.85 -0.0688875 0.186241 
3.2 0.85 -0.0622617 0.163355 
3.25 0.85 -0.05326 0.141972 
3.3 0.85 -0.0421671 0.123321 
3.35 0.85 -0.0293746 0.108682 
3.4 0.85 -0.0153728 0.0992161 
3.45 0.85 -0.000729225 0.0957484 
3.5 0.85 0.013945 0.0985973 
3.55 0.85 0.0280366 0.107501 
3.6 0.85 0.040972 0.121676 
3.65 0.85 0.0522522 0.139989 
3.7 0.85 0.0614752 0.161159 
3.75 0.85 0.0683455 0.183948 
3.8 0.85 0.0726729 0.207269 
3.85 0.85 0.0743643 0.230235 
3.9 0.85 0.0734141 0.252143 
3.95 0.85 0.0698952 0.272439 
4 0.85 0.0639538 0.290681 
4.05 0.85 0.0558049 0.306502 
4.1 0.85 0.0457301 0.319595 
4.15 0.85 0.0340733 0.329701 
4.2 0.85 0.021234 0.336616 
4.25 0.85 0.00765585 0.340193 
4.3 0.85 -0.00618811 0.340355 
4.35 0.85 -0.0198138 0.337096 
4.4 0.85 -0.0327454 0.330484 
4.45 0.85 -0.0445338 0.320655 
4.5 0.85 -0.0547724 0.307806 
4.55 0.85 -0.0631083 0.292188 
4.6 0.85 -0.0692506 0.274105 
4.65 0.85 -0.0729746 0.253918 
4.7 0.85 -0.0741254 0.232068 
4.75 0.85 -0.0726227 0.209104 
4.8 0.85 -0.0684671 0.185725 
4.85 0.85 -0.0617506 0.162816 
4.9 0.85 -0.0526664 0.141457 
4.95 0.85 -0.0415144 0.122885 
5 0.85 -0.0286902 0.10838 
0 0.9 -0.021262 0.0838686 
0.05 0.9 -0.0146558 0.0740769 
0.1 0.9 -0.00749331 0.0678219 
0.15 0.9 -4.88697e-05 0.0656156 
0.2 0.9 0.00738571 0.0676456 
0.25 0.9 0.0145089 0.0737265 
0.3 0.9 0.0210338 0.0833361 
0.35 0.9 0.0267096 0.0957215 
0.4 0.9 0.0313349 0.110033 
0.45 0.9 0.0347633 0.125441 
0.5 0.9 0.036902 0.141214 
0.55 0.9 0.0377077 0.156749 
0.6 0.9 0.0371806 0.171563 
0.65 0.9 0.0353597 0.185277 
0.7 0.9 0.03232 0.19759 
0.75 0.9 0.0281709 0.208253 
0.8 0.9 0.0230544 0.217061 
0.85 0.9 0.017144 0.223846 
0.9 0.9 0.0106406 0.228477 
0.95 0.9 0.00376793 0.230861 
1 0.9 -0.00323607 0.230951 
1.05 0.9 -0.0101279 0.228743 
1.1 0.9 -0.0166686 0.224283 
1.15 0.9 -0.0226331 0.217658 
1.2 0.9 -0.027818 0.208997 
1.25 0.9 -0.0320472 0.198464 
1.3 0.9 -0.0351755 0.18626 
1.35 0.9 -0.0370902 0.17263 
1.4 0.9 -0.0377129 0.15787 
1.45 0.9 -0.0370006 0.142354 
1.5 0.9 -0.0349489 0.126556 
1.55 0.9 -0.0315967 0.111073 
1.6 0.9 -0.0270322 0.0966317 
1.65 0.9 -0.0213976 0.0840624 
1.7 0.9 -0.0148913 0.0742226 
1.75 0.9 -0.0077642 0.0678814 
1.8 0.9 -0.000308389 0.0655833 
1.85 0.9 0.00716066 0.0675353 
1.9 0.9 0.0143265 0.0735613 
1.95 0.9 0.0208944 0.0831411 
2 0.9 0.0266095 0.0955191 
2.05 0.9 0.0312688 0.10984 
2.1 0.9 0.0347256 0.125268 
2.15 0.9 0.0368873 0.141066 
2.2 0.9 0.0377112 0.156627 
2.25 0.9 0.0371982 0.171466 
2.3 0.9 0.0353881 0.185205 
2.35 0.9 0.0323568 0.197539 
2.4 0.9 0.0282137 0.208221 
2.45 0.9 0.0231015 0.217048 
2.5 0.9 0.0171936 0.22385 
2.55 0.9 0.0106914 0.228497 
2.6 0.9 0.00381838 0.230896 
2.65 0.9 -0.00318739 0.231001 
2.7 0.9 -0.0100824 0.228807 
2.75 0.9 -0.0166276 0.224361 
2.8 0.9 -0.0225979 0.217749 
2.85 0.9 -0.0277896 0.209099 
2.9 0.9 -0.0320267 0.198577 
2.95 0.9 -0.0351636 0.186383 
3 0.9 -0.0370878 0.17276 
3.05 0.9 -0.0377203 0.158006 
3.1 0.9 -0.037018 0.142492 
3.15 0.9 -0.0349763 0.126692 
3.2 0.9 -0.0316336 0.111202 
3.25 0.9 -0.0270778 0.0967476 
3.3 0.9 -0.0214506 0.0841581 
3.35 0.9 -0.0149499 0.0742914 
3.4 0.9 -0.00782616 0.067918 
3.45 0.9 -0.000371284 0.0655847 
3.5 0.9 0.0070994 0.0675016 
3.55 0.9 0.0142694 0.0734957 
3.6 0.9 0.0208437 0.0830493 
3.65 0.9 0.026567 0.0954079 
3.7 0.9 0.031236 0.109716 
3.75 0.9 0.0347033 0.125139 
3.8 0.9 0.0368761 0.140937 
3.85 0.9 0.0377111 0.156502 
3.9 0.9 0.0372089 0.171349 
3.95 0.9 0.0354091 0.185098 
4 0.9 0.032387 0.197443 
4.05 0.9 0.0282519 0.208138 
4.1 0.9 0.0231461 0.216977 
4.15 0.9 0.017243 0.223792 
4.2 0.9 0.0107437 0.228449 
4.25 0.9 0.00387186 0.230856 
4.3 0.9 -0.00313405 0.230964 
4.35 0.9 -0.01003 0.228769 
4.4 0.9 -0.016576 0.224314 
4.45 0.9 -0.0225459 0.217685 
4.5 0.9 -0.0277345 0.209009 
4.55 0.9 -0.0319642 0.198452 
4.6 0.9 -0.0350877 0.186213 
4.65 0.9 -0.0369909 0.17254 
4.7 0.9 -0.037594 0.157733 
4.75 0.9 -0.0368542 0.14217 
4.8 0.9 -0.0347692 0.126335 
4.85 0.9 -0.031384 0.110835 
4.9 0.9 -0.0267985 0.0964028 
4.95 0.9 -0.0211733 0.0838686 
5 0.9 -0.014717 0.0740769 
0 0.95 -0.00627598 0.0425588 
0.05 0.95 -0.00424393 0.0376897 
0.1 0.95 -0.00215525 0.0345945 
0.15 0.95 -1.48339e-05 0.0335049 
0.2 0.95 0.00211555 0.0345103 
0.25 0.95 0.00415394 0.0375214 
0.3 0.95 0.00601828 0.0422862 
0.35 0.95 0.00763659 0.0484387 
0.4 0.95 0.00895177 0.0555626 
0.45 0.95 0.00992309 0.0632479 
0.5 0.95 0.0105255 0.0711288 
0.55 0.95 0.0107481 0.0789001 
0.6 0.95 0.010592 0.086317 
0.65 0.95 0.010069 0.0931859 
0.7 0.95 0.00920067 0.0993525 
0.75 0.95 0.00801796 0.104692 
0.8 0.95 0.00656098 0.1091 
0.85 0.95 0.00487867 0.112495 
0.9 0.95 0.00302796 0.11481 
0.95 0.95 0.00107223 0.116002 
1 0.95 -0.000920839 0.116047 
1.05 0.95 -0.00288202 0.114943 
1.1 0.95 -0.00474341 0.112713 
1.15 0.95 -0.00644114 0.109399 
1.2 0.95 -0.00791762 0.105064 
1.25 0.95 -0.00912314 0.0997896 
1.3 0.95 -0.0100167 0.0936775 
1.35 0.95 -0.0105665 0.0868506 
1.4 0.95 -0.0107498 0.0794605 
1.45 0.95 -0.010554 0.0716978 
1.5 0.95 -0.00997649 0.0638038 
1.55 0.95 -0.0090271 0.0560804 
1.6 0.95 -0.00772943 0.0488914 
1.65 0.95 -0.00612291 0.0426472 
1.7 0.95 -0.00426372 0.0377685 
1.75 0.95 -0.00222396 0.0346292 
1.8 0.95 -8.83639e-05 0.0334924 
1.85 0.95 0.00205109 0.034458 
1.9 0.95 0.00410214 0.037441 
1.95 0.95 0.00597921 0.0421902 
2 0.95 0.00760901 0.0483382 
2.05 0.95 0.008934 0.0554662 
2.1 0.95 0.00991336 0.0631609 
2.15 0.95 0.0105222 0.0710541 
2.2 0.95 0.0107498 0.0788385 
2.25 0.95 0.0105976 0.0862683 
2.3 0.95 0.0100775 0.0931493 
2.35 0.95 0.00921144 0.0993269 
2.4 0.95 0.00803035 0.104676 
2.45 0.95 0.00657449 0.109094 
2.5 0.95 0.00489286 0.112497 
2.55 0.95 0.00304243 0.114821 
2.6 0.95 0.00108658 0.11602 
2.65 0.95 -0.000907008 0.116072 
2.7 0.95 -0.00286909 0.114976 
2.75 0.95 -0.00473175 0.112752 
2.8 0.95 -0.0064311 0.109444 
2.85 0.95 -0.00790952 0.105115 
2.9 0.95 -0.00911725 0.0998466 
2.95 0.95 -0.0100133 0.0937393 
3 0.95 -0.0105657 0.0869161 
3.05 0.95 -0.0107518 0.0795286 
3.1 0.95 -0.0105588 0.071767 
3.15 0.95 -0.00998418 0.063872 
3.2 0.95 -0.00903753 0.056145 
3.25 0.95 -0.00774237 0.0489492 
3.3 0.95 -0.00613799 0.0426948 
3.35 0.95 -0.00428044 0.0378027 
3.4 0.95 -0.00224168 0.0346474 
3.45 0.95 -0.000106366 0.0334931 
3.5 0.95 0.00203356 0.0344413 
3.55 0.95 0.00408581 0.0374085 
3.6 0.95 0.00596473 0.0421446 
3.65 0.95 0.00759691 0.048283 
3.7 0.95 0.00892467 0.0554047 
3.75 0.95 0.00990706 0.0630966 
3.8 0.95 0.0105191 0.0709896 
3.85 0.95 0.0107498 0.0787761 
3.9 0.95 0.0106007 0.0862096 
3.95 0.95 0.0100835 0.0930954 
4 0.95 0.00921995 0.0992787 
4.05 0.95 0.00804107 0.104634 
4.1 0.95 0.00658697 0.109058 
4.15 0.95 0.00490659 0.112467 
4.2 0.95 0.00305687 0.114796 
4.25 0.95 0.00110122 0.115999 
4.3 0.95 -0.000892595 0.116053 
4.35 0.95 -0.00285517 0.114955 
4.4 0.95 -0.00471834 0.112727 
4.45 0.95 -0.00641786 0.10941 
4.5 0.95 -0.0078957 0.105068 
4.55 0.95 -0.0091016 0.099781 
4.6 0.95 -0.00999402 0.0936515 
4.65 0.95 -0.0105406 0.0868031 
4.7 0.95 -0.0107183 0.0793896 
4.75 0.95 -0.0105144 0.0716047 
4.8 0.95 -0.0099272 0.063694 
4.85 0.95 -0.00896923 0.0559642 
4.9 0.95 -0.00767243 0.0487831 
4.95 0.95 -0.0060997 0.0425588 
5 0.95 -0.00436616 0.0376897 
0 1 0 0 
0.05 1 0 0 
0.1 1 0 0 
0.15 1 0 0 
0.2 1 0 0 
0.25 1 0 0 
0.3 1 0 0 
0.35 1 0 0 
0.4 1 0 0 
0.45 1 0 0 
0.5 1 0 0 
0.55 1 0 0 
0.6 1 0 0 
0.65 1 0 0 
0.7 1 0 0 
0.75 1 0 0 
0.8 1 0 0 
0.85 1 0 0 
0.9 1 0 0 
0.95 1 0 0 
1 1 0 0 
1.05 1 0 0 
1.1 1 0 0 
1.15 1 0 0 
1.2 1 0 0 
1.25 1 0 0 
1.3 1 0 0 
1.35 1 0 0 
1.4 1 0 0 
1.45 1 0 0 
1.5 1 0 0 
1.55 1 0 0 
1.6 1 0 0 
1.65 1 0 0 
1.7 1 0 0 
1.75 1 0 0 
1.8 1 0 0 
1.85 1 0 0 
1.9 1 0 0 
1.95 1 0 0 
2 1 0 0 
2.05 1 0 0 
2.1 1 0 0 
2.15 1 0 0 
2.2 1 0 0 
2.25 1 0 0 
2.3 1 0 0 
2.35 1 0 0 
2.4 1 0 0 
2.45 1 0 0 
2.5 1 0 0 
2.55 1 0 0 
2.6 1 0 0 
2.65 1 0 0 
2.7 1 0 0 
2.75 1 0 0 
2.8 1 0 0 
2.85 1 0 0 
2.9 1 0 0 
2.95 1 0 0 
3 1 0 0 
3.05 1 0 0 
3.1 1 0 0 
3.15 1 0 0 
3.2 1 0 0 
3.25 1 0 0 
3.3 1 0 0 
3.35 1 0 0 
3.4 1 0 0 
3.45 1 0 0 
3.5 1 0 0 
3.55 1 0 0 
3.6 1 0 0 
3.65 1 0 0 
3.7 1 0 0 
3.75 1 0 0 
3.8 1 0 0 
3.85 1 0 0 
3.9 1 0 0 
3.95 1 0 0 
4 1 0 0 
4.05 1 0 0 
4.1 1 0 0 
4.15 1 0 0 
4.2 1 0 0 
4.25 1 0 0 
4.3 1 0 0 
4.35 1 0 0 
4.4 1 0 0 
4.45 1 0 0 
4.5 1 0 0 
4.55 1 0 0 
4.6 1 0 0 
4.65 1 0 0 
4.7 1 0 0 
4.75 1 0 0 
4.8 1 0 0 
4.85 1 0 0 
4.9 1 0 0 
4.95 1 0 0 
5 1 0 0 
